seq_id	seq_len	gaps	gap_rate
UHGV-0131851_76	582	12318	21.164948453608247
UHGV-0131860_18	447	12453	27.859060402684563
UHGV-0131869_18	536	12364	23.067164179104477
UHGV-0131897_26	475	12425	26.157894736842106
UHGV-0131916_22	420	12480	29.714285714285715
UHGV-0131921_17	564	12336	21.872340425531913
UHGV-0131923_24	458	12442	27.16593886462882
UHGV-0131930_19	560	12340	22.035714285714285
UHGV-0131937_46	718	12182	16.96657381615599
UHGV-0131956_22	504	12396	24.595238095238095
UHGV-0131965_13	488	12412	25.434426229508198
UHGV-0131974_19	583	12317	21.126929674099486
UHGV-0131975_29	619	12281	19.840064620355413
UHGV-0131981_24	591	12309	20.82741116751269
UHGV-0131982_41	578	12322	21.31833910034602
UHGV-0131983_38	432	12468	28.86111111111111
UHGV-0131989_17	562	12338	21.95373665480427
UHGV-0131991_20	543	12357	22.756906077348066
UHGV-0132000_32	587	12313	20.976149914821125
UHGV-0132002_49	395	12505	31.658227848101266
UHGV-0132024_26	580	12320	21.24137931034483
UHGV-0132032_69	581	12319	21.203098106712563
UHGV-0132034_27	401	12499	31.169576059850375
UHGV-0132040_30	410	12490	30.463414634146343
UHGV-0132046_15	606	12294	20.287128712871286
UHGV-0132055_28	617	12283	19.907617504051863
UHGV-0132095_24	565	12335	21.831858407079647
UHGV-0132096_26	398	12502	31.412060301507537
UHGV-0132102_40	610	12290	20.147540983606557
UHGV-0132125_2	600	12300	20.5
UHGV-0132140_39	448	12452	27.794642857142858
UHGV-0132148_39	580	12320	21.24137931034483
UHGV-0132163_24	573	12327	21.513089005235603
UHGV-0132170_7	492	12408	25.21951219512195
UHGV-0132177_36	433	12467	28.792147806004618
UHGV-0132191_37	476	12424	26.100840336134453
UHGV-0132218_38	446	12454	27.923766816143498
UHGV-0132219_64	589	12311	20.901528013582343
UHGV-0132223_19	446	12454	27.923766816143498
UHGV-0132225_69	580	12320	21.24137931034483
UHGV-0132226_40	442	12458	28.18552036199095
UHGV-0132238_57	546	12354	22.626373626373628
UHGV-0132240_40	581	12319	21.203098106712563
UHGV-0132252_44	415	12485	30.08433734939759
UHGV-0132256_23	575	12325	21.434782608695652
UHGV-0132258_28	494	12406	25.11336032388664
UHGV-0132260_32	397	12503	31.493702770780857
UHGV-0132274_20	466	12434	26.682403433476395
UHGV-0132276_3	462	12438	26.92207792207792
UHGV-0132304_48	581	12319	21.203098106712563
UHGV-0132313_23	567	12333	21.75132275132275
UHGV-0132322_24	550	12350	22.454545454545453
UHGV-0132332_22	428	12472	29.14018691588785
UHGV-0132337_6	468	12432	26.564102564102566
UHGV-0132360_40	488	12412	25.434426229508198
UHGV-0132371_37	640	12260	19.15625
UHGV-0132372_42	498	12402	24.903614457831324
UHGV-0132373_23	471	12429	26.388535031847134
UHGV-0132388_56	485	12415	25.5979381443299
UHGV-0132389_26	468	12432	26.564102564102566
UHGV-0132391_27	416	12484	30.009615384615383
UHGV-0132405_35	700	12200	17.428571428571427
UHGV-0132406_29	540	12360	22.88888888888889
UHGV-0132420_2	487	12413	25.48870636550308
UHGV-0132432_26	622	12278	19.739549839228296
UHGV-0132440_44	638	12262	19.219435736677116
UHGV-0132445_23	477	12423	26.044025157232703
UHGV-0132467_20	514	12386	24.09727626459144
UHGV-0132469_17	534	12366	23.15730337078652
UHGV-0132472_3	614	12286	20.009771986970684
UHGV-0132476_36	536	12364	23.067164179104477
UHGV-0132497_34	461	12439	26.982646420824295
UHGV-0132500_33	420	12480	29.714285714285715
UHGV-0132531_22	601	12299	20.46422628951747
UHGV-0132537_29	490	12410	25.3265306122449
UHGV-0132556_18	557	12343	22.159784560143628
UHGV-0132573_22	446	12454	27.923766816143498
UHGV-0132581_30	636	12264	19.28301886792453
UHGV-0132594_7	490	12410	25.3265306122449
UHGV-0132597_40	594	12306	20.717171717171716
UHGV-0132603_41	440	12460	28.318181818181817
UHGV-0132627_22	564	12336	21.872340425531913
UHGV-0132631_27	557	12343	22.159784560143628
UHGV-0132662_47	449	12451	27.73051224944321
UHGV-0132672_27	556	12344	22.201438848920862
UHGV-0132701_22	499	12401	24.851703406813627
UHGV-0132707_26	520	12380	23.807692307692307
UHGV-0132708_41	443	12457	28.119638826185103
UHGV-0132710_13	589	12311	20.901528013582343
UHGV-0132719_40	440	12460	28.318181818181817
UHGV-0132720_26	537	12363	23.022346368715084
UHGV-0132722_38	411	12489	30.386861313868614
UHGV-0132727_32	537	12363	23.022346368715084
UHGV-0132735_57	707	12193	17.246110325318245
UHGV-0132741_32	435	12465	28.655172413793103
UHGV-0132744_78	588	12312	20.93877551020408
UHGV-0132765_32	416	12484	30.009615384615383
UHGV-0132781_26	422	12478	29.56872037914692
UHGV-0132792_40	441	12459	28.25170068027211
UHGV-0132794_68	415	12485	30.08433734939759
UHGV-0132796_6	576	12324	21.395833333333332
UHGV-0132800_31	583	12317	21.126929674099486
UHGV-0132806_36	459	12441	27.104575163398692
UHGV-0132807_59	469	12431	26.505330490405118
UHGV-0132818_31	537	12363	23.022346368715084
UHGV-0132841_15	585	12315	21.05128205128205
UHGV-0132851_24	577	12323	21.357019064124785
UHGV-0132863_23	591	12309	20.82741116751269
UHGV-0132864_24	558	12342	22.118279569892472
UHGV-0132868_29	449	12451	27.73051224944321
UHGV-0132872_23	403	12497	31.009925558312656
UHGV-0132876_12	580	12320	21.24137931034483
UHGV-0132886_15	547	12353	22.583180987202926
UHGV-0132891_37	407	12493	30.695331695331696
UHGV-0132897_31	484	12416	25.65289256198347
UHGV-0132898_16	473	12427	26.272727272727273
UHGV-0132907_136	634	12266	19.347003154574132
UHGV-0132919_18	461	12439	26.982646420824295
UHGV-0132934_39	443	12457	28.119638826185103
UHGV-0132943_81	548	12352	22.54014598540146
UHGV-0132959_15	554	12346	22.28519855595668
UHGV-0132988_46	490	12410	25.3265306122449
UHGV-0132989_68	708	12192	17.220338983050848
UHGV-0133000_30	551	12349	22.41197822141561
UHGV-0133024_37	581	12319	21.203098106712563
UHGV-0133044_43	578	12322	21.31833910034602
UHGV-0133059_38	558	12342	22.118279569892472
UHGV-0133063_24	566	12334	21.791519434628974
UHGV-0133079_24	514	12386	24.09727626459144
UHGV-0133085_5	452	12448	27.539823008849556
UHGV-0133086_29	625	12275	19.64
UHGV-0133106_37	601	12299	20.46422628951747
UHGV-0133109_14	417	12483	29.93525179856115
UHGV-0133124_26	554	12346	22.28519855595668
UHGV-0133127_24	465	12435	26.741935483870968
UHGV-0133128_71	554	12346	22.28519855595668
UHGV-0133131_3	416	12484	30.009615384615383
UHGV-0133133_15	581	12319	21.203098106712563
UHGV-0133135_34	422	12478	29.56872037914692
UHGV-0133137_41	473	12427	26.272727272727273
UHGV-0133143_36	422	12478	29.56872037914692
UHGV-0133147_34	731	12169	16.647058823529413
UHGV-0133163_21	593	12307	20.753794266441822
UHGV-0133164_43	453	12447	27.47682119205298
UHGV-0133165_18	465	12435	26.741935483870968
UHGV-0133177_51	472	12428	26.33050847457627
UHGV-0133188_25	577	12323	21.357019064124785
UHGV-0133196_18	546	12354	22.626373626373628
UHGV-0133215_22	454	12446	27.41409691629956
UHGV-0133218_40	565	12335	21.831858407079647
UHGV-0133223_13	501	12399	24.748502994011975
UHGV-0133243_29	559	12341	22.076923076923077
UHGV-0133260_17	452	12448	27.539823008849556
UHGV-0133273_15	505	12395	24.544554455445546
UHGV-0133279_29	578	12322	21.31833910034602
UHGV-0133280_12	580	12320	21.24137931034483
UHGV-0133281_26	546	12354	22.626373626373628
UHGV-0133282_6	580	12320	21.24137931034483
UHGV-0133285_41	560	12340	22.035714285714285
UHGV-0133293_17	440	12460	28.318181818181817
UHGV-0133297_22	462	12438	26.92207792207792
UHGV-0133306_29	545	12355	22.6697247706422
UHGV-0133315_23	412	12488	30.310679611650485
UHGV-0133331_22	600	12300	20.5
UHGV-0133337_8	462	12438	26.92207792207792
UHGV-0133349_15	483	12417	25.70807453416149
UHGV-0133359_18	416	12484	30.009615384615383
UHGV-0133360_26	762	12138	15.929133858267717
UHGV-0133379_5	431	12469	28.930394431554525
UHGV-0133380_41	558	12342	22.118279569892472
UHGV-0133383_28	393	12507	31.82442748091603
UHGV-0133398_30	392	12508	31.908163265306122
UHGV-0133404_9	635	12265	19.31496062992126
UHGV-0133447_2	578	12322	21.31833910034602
UHGV-0133452_14	642	12258	19.093457943925234
UHGV-0133462_1	588	12312	20.93877551020408
UHGV-0133464_25	443	12457	28.119638826185103
UHGV-0133476_8	403	12497	31.009925558312656
UHGV-0133488_23	411	12489	30.386861313868614
UHGV-0133510_32	540	12360	22.88888888888889
UHGV-0133511_8	455	12445	27.35164835164835
UHGV-0133512_41	457	12443	27.227571115973742
UHGV-0133516_55	561	12339	21.994652406417114
UHGV-0133529_32	552	12348	22.369565217391305
UHGV-0133540_26	414	12486	30.159420289855074
UHGV-0133542_13	424	12476	29.42452830188679
UHGV-0133552_7	591	12309	20.82741116751269
UHGV-0133574_28	414	12486	30.159420289855074
UHGV-0133575_42	493	12407	25.16632860040568
UHGV-0133576_20	406	12494	30.773399014778324
UHGV-0133578_34	416	12484	30.009615384615383
UHGV-0133617_31	569	12331	21.671353251318102
UHGV-0133622_26	547	12353	22.583180987202926
UHGV-0133624_29	555	12345	22.243243243243242
UHGV-0133625_25	576	12324	21.395833333333332
UHGV-0133637_8	423	12477	29.49645390070922
UHGV-0133654_11	585	12315	21.05128205128205
UHGV-0133660_5	629	12271	19.508744038155804
UHGV-0133663_28	478	12422	25.98744769874477
UHGV-0133664_62	533	12367	23.202626641651033
UHGV-0133668_2	436	12464	28.587155963302752
UHGV-0133674_27	522	12378	23.71264367816092
UHGV-0133681_21	550	12350	22.454545454545453
UHGV-0133695_3	555	12345	22.243243243243242
UHGV-0133699_16	562	12338	21.95373665480427
UHGV-0133703_26	445	12455	27.98876404494382
UHGV-0133705_39	425	12475	29.352941176470587
UHGV-0133709_63	481	12419	25.81912681912682
UHGV-0133735_77	610	12290	20.147540983606557
UHGV-0133778_27	391	12509	31.9923273657289
UHGV-0133785_33	412	12488	30.310679611650485
UHGV-0133786_7	470	12430	26.4468085106383
UHGV-0133792_32	565	12335	21.831858407079647
UHGV-0133795_47	476	12424	26.100840336134453
UHGV-0133800_50	422	12478	29.56872037914692
UHGV-0133803_46	661	12239	18.51588502269289
UHGV-0133820_29	482	12418	25.763485477178424
UHGV-0133822_39	435	12465	28.655172413793103
UHGV-0133826_39	537	12363	23.022346368715084
UHGV-0133827_28	472	12428	26.33050847457627
UHGV-0133835_33	418	12482	29.861244019138756
UHGV-0133847_27	563	12337	21.912966252220247
UHGV-0133860_16	600	12300	20.5
UHGV-0133875_15	504	12396	24.595238095238095
UHGV-0133879_28	700	12200	17.428571428571427
UHGV-0133882_24	556	12344	22.201438848920862
UHGV-0133889_27	414	12486	30.159420289855074
UHGV-0133893_23	562	12338	21.95373665480427
UHGV-0133896_32	530	12370	23.339622641509433
UHGV-0133904_55	440	12460	28.318181818181817
UHGV-0133932_10	441	12459	28.25170068027211
UHGV-0133937_80	579	12321	21.27979274611399
UHGV-0133939_8	728	12172	16.71978021978022
UHGV-0133951_39	491	12409	25.272912423625254
UHGV-0133960_30	473	12427	26.272727272727273
UHGV-0133962_49	764	12136	15.884816753926701
UHGV-0133963_5	465	12435	26.741935483870968
UHGV-0133964_39	544	12356	22.71323529411765
UHGV-0133972_23	419	12481	29.787589498806682
UHGV-0133973_26	514	12386	24.09727626459144
UHGV-0133983_38	411	12489	30.386861313868614
UHGV-0133985_23	588	12312	20.93877551020408
UHGV-0133992_29	432	12468	28.86111111111111
UHGV-0133993_19	451	12449	27.60310421286031
UHGV-0133995_23	624	12276	19.673076923076923
UHGV-0134005_26	528	12372	23.431818181818183
UHGV-0134017_21	576	12324	21.395833333333332
UHGV-0134027_29	523	12377	23.665391969407267
UHGV-0134058_34	708	12192	17.220338983050848
UHGV-0134084_74	582	12318	21.164948453608247
UHGV-0134087_40	458	12442	27.16593886462882
UHGV-0134124_41	566	12334	21.791519434628974
UHGV-0134136_2	431	12469	28.930394431554525
UHGV-0134139_24	562	12338	21.95373665480427
UHGV-0134167_29	470	12430	26.4468085106383
UHGV-0134170_20	439	12461	28.38496583143508
UHGV-0134171_28	576	12324	21.395833333333332
UHGV-0134181_23	504	12396	24.595238095238095
UHGV-0134187_18	490	12410	25.3265306122449
UHGV-0134213_20	571	12329	21.591943957968475
UHGV-0134238_2	477	12423	26.044025157232703
UHGV-0134239_43	472	12428	26.33050847457627
UHGV-0134245_46	577	12323	21.357019064124785
UHGV-0134246_26	548	12352	22.54014598540146
UHGV-0134249_26	549	12351	22.497267759562842
UHGV-0134252_45	451	12449	27.60310421286031
UHGV-0134257_50	520	12380	23.807692307692307
UHGV-0134259_34	706	12194	17.271954674220964
UHGV-0134260_27	573	12327	21.513089005235603
UHGV-0134266_33	597	12303	20.608040201005025
UHGV-0134292_7	583	12317	21.126929674099486
UHGV-0134295_43	426	12474	29.281690140845072
UHGV-0134327_22	417	12483	29.93525179856115
UHGV-0134339_51	731	12169	16.647058823529413
UHGV-0134352_35	575	12325	21.434782608695652
UHGV-0134353_36	578	12322	21.31833910034602
UHGV-0134362_20	601	12299	20.46422628951747
UHGV-0134364_27	460	12440	27.043478260869566
UHGV-0134373_46	438	12462	28.45205479452055
UHGV-0134374_30	591	12309	20.82741116751269
UHGV-0134376_14	467	12433	26.623126338329765
UHGV-0134382_64	458	12442	27.16593886462882
UHGV-0134386_20	569	12331	21.671353251318102
UHGV-0134387_14	418	12482	29.861244019138756
UHGV-0134389_32	449	12451	27.73051224944321
UHGV-0134400_20	460	12440	27.043478260869566
UHGV-0134407_7	455	12445	27.35164835164835
UHGV-0134422_26	510	12390	24.294117647058822
UHGV-0134424_10	640	12260	19.15625
UHGV-0134436_38	640	12260	19.15625
UHGV-0134445_39	561	12339	21.994652406417114
UHGV-0134448_29	553	12347	22.32730560578662
UHGV-0134455_27	478	12422	25.98744769874477
UHGV-0134465_30	579	12321	21.27979274611399
UHGV-0134475_20	516	12384	24.0
UHGV-0134481_26	417	12483	29.93525179856115
UHGV-0134494_34	485	12415	25.5979381443299
UHGV-0134501_34	500	12400	24.8
UHGV-0134504_9	487	12413	25.48870636550308
UHGV-0134506_20	550	12350	22.454545454545453
UHGV-0134516_56	589	12311	20.901528013582343
UHGV-0134526_92	392	12508	31.908163265306122
UHGV-0134534_23	577	12323	21.357019064124785
UHGV-0134541_14	481	12419	25.81912681912682
UHGV-0134546_17	430	12470	29.0
UHGV-0134550_19	578	12322	21.31833910034602
UHGV-0134558_54	553	12347	22.32730560578662
UHGV-0134561_40	492	12408	25.21951219512195
UHGV-0134586_44	544	12356	22.71323529411765
UHGV-0134622_34	538	12362	22.977695167286246
UHGV-0134640_18	443	12457	28.119638826185103
UHGV-0134652_27	490	12410	25.3265306122449
UHGV-0134662_32	474	12426	26.21518987341772
UHGV-0134673_25	431	12469	28.930394431554525
UHGV-0134696_7	510	12390	24.294117647058822
UHGV-0134710_25	434	12466	28.723502304147466
UHGV-0134718_10	595	12305	20.680672268907564
UHGV-0134726_11	558	12342	22.118279569892472
UHGV-0134733_26	465	12435	26.741935483870968
UHGV-0134762_25	522	12378	23.71264367816092
UHGV-0134767_42	659	12241	18.575113808801213
UHGV-0134770_22	490	12410	25.3265306122449
UHGV-0134771_36	466	12434	26.682403433476395
UHGV-0134772_29	519	12381	23.85549132947977
UHGV-0134774_19	588	12312	20.93877551020408
UHGV-0134776_32	532	12368	23.24812030075188
UHGV-0134783_21	503	12397	24.646123260437374
UHGV-0134786_10	471	12429	26.388535031847134
UHGV-0134789_24	423	12477	29.49645390070922
UHGV-0134794_19	438	12462	28.45205479452055
UHGV-0134804_18	555	12345	22.243243243243242
UHGV-0134837_18	554	12346	22.28519855595668
UHGV-0134841_10	449	12451	27.73051224944321
UHGV-0134851_42	519	12381	23.85549132947977
UHGV-0134852_23	478	12422	25.98744769874477
UHGV-0134856_7	536	12364	23.067164179104477
UHGV-0134868_23	499	12401	24.851703406813627
UHGV-0134871_26	473	12427	26.272727272727273
UHGV-0134877_39	562	12338	21.95373665480427
UHGV-0134891_13	575	12325	21.434782608695652
UHGV-0134897_40	585	12315	21.05128205128205
UHGV-0134901_25	463	12437	26.861771058315334
UHGV-0134913_5	481	12419	25.81912681912682
UHGV-0134919_31	476	12424	26.100840336134453
UHGV-0134927_7	479	12421	25.931106471816285
UHGV-0134933_10	490	12410	25.3265306122449
UHGV-0134934_28	504	12396	24.595238095238095
UHGV-0134935_49	552	12348	22.369565217391305
UHGV-0134939_42	490	12410	25.3265306122449
UHGV-0134943_42	558	12342	22.118279569892472
UHGV-0134959_32	423	12477	29.49645390070922
UHGV-0134963_17	572	12328	21.552447552447553
UHGV-0134976_27	504	12396	24.595238095238095
UHGV-0134981_62	416	12484	30.009615384615383
UHGV-0135023_14	491	12409	25.272912423625254
UHGV-0135025_7	575	12325	21.434782608695652
UHGV-0135027_45	612	12288	20.07843137254902
UHGV-0135041_26	627	12273	19.574162679425836
UHGV-0135061_1	544	12356	22.71323529411765
UHGV-0135081_52	546	12354	22.626373626373628
UHGV-0135086_12	466	12434	26.682403433476395
UHGV-0135087_12	458	12442	27.16593886462882
UHGV-0135088_52	548	12352	22.54014598540146
UHGV-0135093_30	553	12347	22.32730560578662
UHGV-0135094_28	415	12485	30.08433734939759
UHGV-0135098_34	540	12360	22.88888888888889
UHGV-0135100_40	588	12312	20.93877551020408
UHGV-0135101_26	585	12315	21.05128205128205
UHGV-0135105_32	395	12505	31.658227848101266
UHGV-0135112_25	574	12326	21.473867595818817
UHGV-0135113_25	513	12387	24.146198830409357
UHGV-0135115_49	490	12410	25.3265306122449
UHGV-0135142_39	571	12329	21.591943957968475
UHGV-0135148_23	634	12266	19.347003154574132
UHGV-0135150_30	406	12494	30.773399014778324
UHGV-0135158_32	512	12388	24.1953125
UHGV-0135172_26	472	12428	26.33050847457627
UHGV-0135174_42	422	12478	29.56872037914692
UHGV-0135177_32	414	12486	30.159420289855074
UHGV-0135179_30	453	12447	27.47682119205298
UHGV-0135203_21	623	12277	19.70626003210273
UHGV-0135246_30	577	12323	21.357019064124785
UHGV-0135257_21	587	12313	20.976149914821125
UHGV-0135264_32	617	12283	19.907617504051863
UHGV-0135265_39	479	12421	25.931106471816285
UHGV-0135267_40	560	12340	22.035714285714285
UHGV-0135268_22	585	12315	21.05128205128205
UHGV-0135271_54	533	12367	23.202626641651033
UHGV-0135272_4	588	12312	20.93877551020408
UHGV-0135275_3	455	12445	27.35164835164835
UHGV-0135276_36	565	12335	21.831858407079647
UHGV-0135289_23	555	12345	22.243243243243242
UHGV-0135297_33	700	12200	17.428571428571427
UHGV-0135307_30	559	12341	22.076923076923077
UHGV-0135310_14	483	12417	25.70807453416149
UHGV-0135313_30	681	12219	17.94273127753304
UHGV-0135321_28	421	12479	29.641330166270784
UHGV-0135334_24	576	12324	21.395833333333332
UHGV-0135343_28	469	12431	26.505330490405118
UHGV-0135344_25	469	12431	26.505330490405118
UHGV-0135351_15	589	12311	20.901528013582343
UHGV-0135352_3	573	12327	21.513089005235603
UHGV-0135355_14	544	12356	22.71323529411765
UHGV-0135358_14	563	12337	21.912966252220247
UHGV-0135364_21	427	12473	29.210772833723652
UHGV-0135366_12	417	12483	29.93525179856115
UHGV-0135370_28	435	12465	28.655172413793103
UHGV-0135374_39	590	12310	20.864406779661017
UHGV-0135375_23	622	12278	19.739549839228296
UHGV-0135379_11	423	12477	29.49645390070922
UHGV-0135383_17	438	12462	28.45205479452055
UHGV-0135388_20	581	12319	21.203098106712563
UHGV-0135393_28	415	12485	30.08433734939759
UHGV-0135403_34	466	12434	26.682403433476395
UHGV-0135405_61	481	12419	25.81912681912682
UHGV-0135406_31	411	12489	30.386861313868614
UHGV-0135417_25	434	12466	28.723502304147466
UHGV-0135421_5	591	12309	20.82741116751269
UHGV-0135421_24	553	12347	22.32730560578662
UHGV-0135423_26	446	12454	27.923766816143498
UHGV-0135442_11	430	12470	29.0
UHGV-0135451_35	708	12192	17.220338983050848
UHGV-0135452_25	513	12387	24.146198830409357
UHGV-0135455_26	562	12338	21.95373665480427
UHGV-0135456_32	632	12268	19.411392405063292
UHGV-0135459_17	465	12435	26.741935483870968
UHGV-0135461_32	442	12458	28.18552036199095
UHGV-0135462_25	547	12353	22.583180987202926
UHGV-0135464_35	413	12487	30.234866828087167
UHGV-0135481_32	419	12481	29.787589498806682
UHGV-0135518_26	573	12327	21.513089005235603
UHGV-0135520_23	479	12421	25.931106471816285
UHGV-0135521_16	558	12342	22.118279569892472
UHGV-0135525_17	702	12198	17.376068376068375
UHGV-0135529_29	393	12507	31.82442748091603
UHGV-0135539_28	651	12249	18.81566820276498
UHGV-0135544_26	439	12461	28.38496583143508
UHGV-0135555_21	446	12454	27.923766816143498
UHGV-0135570_54	412	12488	30.310679611650485
UHGV-0135571_11	399	12501	31.330827067669173
UHGV-0135571_100	391	12509	31.9923273657289
UHGV-0135587_29	536	12364	23.067164179104477
UHGV-0135599_27	547	12353	22.583180987202926
UHGV-0135600_30	410	12490	30.463414634146343
UHGV-0135607_48	443	12457	28.119638826185103
UHGV-0135609_37	446	12454	27.923766816143498
UHGV-0135612_16	646	12254	18.96904024767802
UHGV-0135613_28	483	12417	25.70807453416149
UHGV-0135618_28	432	12468	28.86111111111111
UHGV-0135621_27	581	12319	21.203098106712563
UHGV-0135622_41	492	12408	25.21951219512195
UHGV-0135624_38	537	12363	23.022346368715084
UHGV-0135625_6	560	12340	22.035714285714285
UHGV-0135637_25	548	12352	22.54014598540146
UHGV-0135641_24	558	12342	22.118279569892472
UHGV-0135649_20	507	12393	24.443786982248522
UHGV-0135660_14	452	12448	27.539823008849556
UHGV-0135668_32	478	12422	25.98744769874477
UHGV-0135674_18	491	12409	25.272912423625254
UHGV-0135679_42	457	12443	27.227571115973742
UHGV-0135688_20	510	12390	24.294117647058822
UHGV-0135692_15	577	12323	21.357019064124785
UHGV-0135693_37	430	12470	29.0
UHGV-0135695_41	472	12428	26.33050847457627
UHGV-0135716_15	675	12225	18.11111111111111
UHGV-0135744_8	640	12260	19.15625
UHGV-0135746_35	497	12403	24.955734406438633
UHGV-0135752_30	478	12422	25.98744769874477
UHGV-0135754_36	490	12410	25.3265306122449
UHGV-0135760_29	591	12309	20.82741116751269
UHGV-0135769_32	622	12278	19.739549839228296
UHGV-0135770_8	442	12458	28.18552036199095
UHGV-0135782_45	423	12477	29.49645390070922
UHGV-0135791_21	416	12484	30.009615384615383
UHGV-0135795_14	700	12200	17.428571428571427
UHGV-0135804_26	436	12464	28.587155963302752
UHGV-0135805_25	431	12469	28.930394431554525
UHGV-0135806_44	431	12469	28.930394431554525
UHGV-0135807_17	560	12340	22.035714285714285
UHGV-0135808_23	416	12484	30.009615384615383
UHGV-0135832_14	443	12457	28.119638826185103
UHGV-0135835_41	414	12486	30.159420289855074
UHGV-0135837_31	414	12486	30.159420289855074
UHGV-0135839_2	585	12315	21.05128205128205
UHGV-0135852_8	596	12304	20.644295302013422
UHGV-0135866_35	422	12478	29.56872037914692
UHGV-0135868_33	577	12323	21.357019064124785
UHGV-0135882_18	449	12451	27.73051224944321
UHGV-0135886_17	555	12345	22.243243243243242
UHGV-0135890_33	587	12313	20.976149914821125
UHGV-0135891_16	484	12416	25.65289256198347
UHGV-0135930_9	626	12274	19.60702875399361
UHGV-0135945_27	553	12347	22.32730560578662
UHGV-0135956_35	567	12333	21.75132275132275
UHGV-0135958_22	422	12478	29.56872037914692
UHGV-0135962_23	420	12480	29.714285714285715
UHGV-0135963_42	471	12429	26.388535031847134
UHGV-0135970_18	442	12458	28.18552036199095
UHGV-0135972_42	449	12451	27.73051224944321
UHGV-0135979_22	541	12359	22.844731977818853
UHGV-0135983_5	536	12364	23.067164179104477
UHGV-0135984_12	475	12425	26.157894736842106
UHGV-0135993_28	479	12421	25.931106471816285
UHGV-0136018_21	562	12338	21.95373665480427
UHGV-0136019_54	593	12307	20.753794266441822
UHGV-0136026_21	590	12310	20.864406779661017
UHGV-0136034_25	475	12425	26.157894736842106
UHGV-0136041_34	485	12415	25.5979381443299
UHGV-0136051_22	575	12325	21.434782608695652
UHGV-0136055_24	589	12311	20.901528013582343
UHGV-0136056_43	470	12430	26.4468085106383
UHGV-0136057_48	466	12434	26.682403433476395
UHGV-0136059_8	708	12192	17.220338983050848
UHGV-0136061_23	504	12396	24.595238095238095
UHGV-0136067_33	576	12324	21.395833333333332
UHGV-0136077_35	562	12338	21.95373665480427
UHGV-0136088_26	565	12335	21.831858407079647
UHGV-0136091_27	539	12361	22.93320964749536
UHGV-0136098_30	412	12488	30.310679611650485
UHGV-0136124_53	407	12493	30.695331695331696
UHGV-0136135_47	667	12233	18.340329835082457
UHGV-0136173_13	445	12455	27.98876404494382
UHGV-0136180_21	440	12460	28.318181818181817
UHGV-0136185_33	393	12507	31.82442748091603
UHGV-0136193_32	415	12485	30.08433734939759
UHGV-0136202_15	442	12458	28.18552036199095
UHGV-0136208_19	548	12352	22.54014598540146
UHGV-0136217_72	546	12354	22.626373626373628
UHGV-0136222_14	659	12241	18.575113808801213
UHGV-0136223_30	498	12402	24.903614457831324
UHGV-0136225_3	712	12188	17.117977528089888
UHGV-0136227_29	653	12247	18.754977029096477
UHGV-0136228_20	557	12343	22.159784560143628
UHGV-0136238_72	461	12439	26.982646420824295
UHGV-0136247_34	521	12379	23.760076775431862
UHGV-0136248_27	496	12404	25.008064516129032
UHGV-0136252_26	547	12353	22.583180987202926
UHGV-0136257_20	479	12421	25.931106471816285
UHGV-0136262_25	445	12455	27.98876404494382
UHGV-0136264_44	488	12412	25.434426229508198
UHGV-0136265_42	661	12239	18.51588502269289
UHGV-0136287_35	687	12213	17.777292576419214
UHGV-0136289_74	587	12313	20.976149914821125
UHGV-0136291_33	403	12497	31.009925558312656
UHGV-0136296_18	640	12260	19.15625
UHGV-0136298_26	586	12314	21.013651877133107
UHGV-0136301_51	579	12321	21.27979274611399
UHGV-0136302_24	549	12351	22.497267759562842
UHGV-0136304_14	464	12436	26.801724137931036
UHGV-0136316_27	524	12376	23.61832061068702
UHGV-0136345_18	446	12454	27.923766816143498
UHGV-0136350_24	528	12372	23.431818181818183
UHGV-0136354_24	572	12328	21.552447552447553
UHGV-0136359_28	443	12457	28.119638826185103
UHGV-0136363_38	407	12493	30.695331695331696
UHGV-0136374_22	510	12390	24.294117647058822
UHGV-0136378_21	562	12338	21.95373665480427
UHGV-0136383_22	443	12457	28.119638826185103
UHGV-0136385_36	613	12287	20.04404567699837
UHGV-0136388_155	753	12147	16.131474103585656
UHGV-0136393_37	702	12198	17.376068376068375
UHGV-0136403_40	599	12301	20.535893155258766
UHGV-0136426_17	429	12471	29.06993006993007
UHGV-0136438_36	508	12392	24.393700787401574
UHGV-0136466_61	552	12348	22.369565217391305
UHGV-0136467_20	438	12462	28.45205479452055
UHGV-0136513_36	460	12440	27.043478260869566
UHGV-0136513_49	402	12498	31.08955223880597
UHGV-0136515_76	582	12318	21.164948453608247
UHGV-0136519_35	435	12465	28.655172413793103
UHGV-0136527_4	418	12482	29.861244019138756
UHGV-0136546_19	414	12486	30.159420289855074
UHGV-0136552_29	429	12471	29.06993006993007
UHGV-0136555_18	423	12477	29.49645390070922
UHGV-0136575_5	580	12320	21.24137931034483
UHGV-0136601_11	460	12440	27.043478260869566
UHGV-0136602_4	414	12486	30.159420289855074
UHGV-0136603_37	398	12502	31.412060301507537
UHGV-0136636_10	567	12333	21.75132275132275
UHGV-0136637_36	569	12331	21.671353251318102
UHGV-0136653_20	552	12348	22.369565217391305
UHGV-0136654_13	479	12421	25.931106471816285
UHGV-0136657_4	607	12293	20.25205930807249
UHGV-0136684_36	599	12301	20.535893155258766
